id,datetime,promise_source,status_source,promised_date_source,summary,collected_via,criteria_id
79,2026-09-09T10:52:21Z,https://www.ti.com/about-ti/newsroom/news-releases/2023/2023-02-15-texas-instruments-selects-lehi--utah--for-its-next-300-millimeter-semiconductor-wafer-fab.html,https://www.ti.com/about-ti/company/ti-at-a-glance/manufacturing/lehi.html,https://www.ti.com/about-ti/newsroom/news-releases/2023/2023-11-02-texas-instruments-breaks-ground-on-new-300-mm-semiconductor-wafer-fabrication-plant-in-utah.html,"Texas Instruments announced on Feb 15, 2023 a ~$11B new 300-mm analog/embedded semiconductor wafer fab (LFAB2, ~800 direct jobs) in Lehi, Utah, adjacent to its existing Lehi fab. A distinct site from TI's Sherman, Texas fabs. Most recent status: broke ground Nov 2, 2023; as of 2025-2026 reporting the fab is under construction and on track for initial production in 2026, with no delays reported.",prompt1,1B-or-2000-jobs
80,2026-09-09T10:53:28Z,https://www.fox2detroit.com/news/gm-investing-2-2-billion-in-detroit-hamtramck-plant-creating-2200-jobs,https://www.electrive.com/2026/03/31/gm-enforces-four-week-production-break-at-ev-factory/,https://investor.gm.com/news-releases/news-release-details/gm-marks-progress-toward-all-electric-future-unveiling-factory,"General Motors announced in late January 2020 a ~$2.2B conversion of its Detroit-Hamtramck assembly plant into 'Factory ZERO', a dedicated EV assembly plant in Detroit/Hamtramck, Michigan (~2,200 direct jobs). A distinct site from GM's listed Orion Assembly conversion. Most recent status (as of March 2026): production began in 2021 (Hummer EV, then Silverado EV, Sierra EV, Cadillac Escalade IQ), but the plant has seen near-continuous disruption since mid-2025 — repeated multi-week production pauses (latest ~Mar 16-Apr 13, 2026), ~1,140 jobs eliminated in 2025, and the next-gen full-size electric-truck program delayed indefinitely amid weak EV demand.",prompt1,1B-or-2000-jobs
81,2026-09-09T10:57:32Z,https://one.ai/news/onecircle,https://www.detroitnews.com/story/business/autos/2026/01/21/novi-battery-firm-our-next-energy-cuts-staff-after-losing-ev-contract/88284636007/,https://www.crainsdetroit.com/manufacturing/our-next-energy-plans-16-billion-factory-van-buren-township,"Our Next Energy (ONE) announced a ~$1.6B lithium-ion 'ONE Circle' battery cell gigafactory (20 GWh, 2,112 direct jobs) in Van Buren Township (Wayne County), Michigan on Oct 5, 2022; production was promised to begin 2024 and scale to full capacity by end of 2027. Most recent status (Detroit News, Jan 21, 2026): ONE lost its largest EV customer's contract, cut ~45% of staff, suspended EV-battery investment to pivot toward rail/defense/grid storage, and is in talks to vacate roughly two-thirds of the Van Buren plant; the MEDC has stopped further incentive payments.",prompt1,1B-or-2000-jobs
82,2026-09-09T10:59:29Z,https://www.prnewswire.com/news-releases/lilly-plans-to-build-a-new-6-5-billion-facility-to-manufacture-active-pharmaceutical-ingredients-in-texas-302563621.html,https://communityimpact.com/lake-houston-humble-kingwood/development/construction-begins-on-eli-lillys-65b-manufacturing-campus-in-generation-park/,https://gov.texas.gov/news/post/governor-abbott-announces-new-eli-lilly-manufacturing-investment-in-harris-county,"Eli Lilly announced on Sep 23, 2025 a new ~$6.5B active pharmaceutical ingredient (API) manufacturing facility on a 236-acre site at Generation Park in Houston, Harris County, Texas, with ~615 permanent direct jobs; it is the second of four new U.S. Lilly manufacturing sites announced in 2025 and is targeted to be operational by ~2030. Most recent status (Community Impact, reporting on July 2026 Texas TDLR filings): site earthwork/construction has begun, with several associated projects underway or starting August 2026 and foundations/steel expected to rise late 2026-2027; Lilly says the overall project remains on track for completion by 2030.",prompt1,1B-or-2000-jobs
83,2026-09-09T11:01:14Z,https://media.ega.ae/ega-progresses-plans-to-build-first-new-primary-aluminium-production-plant-in-the-us-since-1980-in-oklahoma/,https://www.manufacturingdive.com/news/oklahoma-ag-files-to-halt-inola-smelter-project-ega-century-aluminum/822134/,https://www.okcommerce.gov/oklahoma-selected-for-4-billion-investment-from-emirates-global-aluminium/,"Emirates Global Aluminium (EGA) announced on May 15, 2025 a ~$4B primary aluminum smelter (initially ~600,000 t/yr, ~1,000 direct jobs) at the Tulsa Port of Inola in Rogers County, Oklahoma — the first new U.S. primary aluminum smelter since 1980; construction was expected to begin around end of 2026 with production by the end of the decade. Most recent status (Manufacturing Dive, Aug 2026): Century Aluminum has joined as a 40% JV partner (EGA 60%), the plant was upsized to ~750,000 t/yr, detailed engineering is underway and an air permit was filed, but Oklahoma AG Gentner Drummond sued on June 2, 2026 and in Aug 2026 moved for a preliminary injunction to block the project on anticipatory-public-nuisance/pollution grounds, while the U.S. DOJ filed a statement of interest supporting the project.",prompt1,1B-or-2000-jobs
84,2026-09-09T11:04:21Z,https://www.opportunitylouisiana.gov/news/wanhua-selects-louisiana-site-for-1-25-billion-chemical-complex,https://www.wwltv.com/article/news/local/chinese-company-drops-plans-for-new-chemical-plant-in-st-james-parish/289-2e2f83de-1ff1-4d4b-a30e-2ecedddd03ed,https://www.bicmagazine.com/projects-expansions/downstream/wanhua-confirms-louisiana-mdi-complex-site/,"Wanhua Chemical (US) announced a ~$1.25B MDI / isocyanates (polyurethane) manufacturing complex (400 kt/yr MDI, ~170 direct jobs) in Convent, St. James Parish, Louisiana, first announced in 2017 and with the Convent site confirmed in 2018 (clears the size floor on capital, not jobs). Most recent credible status is old but terminal (WWLTV, Sep 2019 — the latest available for this site): Wanhua withdrew its St. James Parish land-use permit application and dropped the Convent project amid rising costs, U.S.-China tariffs and sustained community/environmental opposition; the complex was never built and, as of 2026, no revival at this site is documented.",prompt1,1B-or-2000-jobs
85,2026-09-09T11:05:29Z,https://www.intc.com/news-events/press-releases/detail/1501/intel-breaks-ground-on-two-new-leading-edge-chip-factories,https://www.datacenterdynamics.com/en/news/intel-details-clearwater-forest-data-center-processor-architecture-announces-new-arizona-fab-52-is-fully-operational/,https://newsroom.intel.com/press-kit/press-kit-intel-builds-arizona,"Intel announced in March 2021 (its 'IDM 2.0' strategy) a ~$20B investment to build two new leading-edge semiconductor fabs, Fab 52 and Fab 62, at its Ocotillo campus in Chandler, Arizona, creating more than 3,000 direct jobs; groundbreaking was Sep 24, 2021 and the fabs were originally targeted to be operational in 2024. This is a distinct Arizona site from Intel's separately announced Ohio 'Silicon Heartland' campus. Most recent status (DataCenterDynamics, reporting Intel's late-2025/2026 disclosures): Fab 52 became fully operational in October 2025 as Intel's first high-volume Intel 18A fab (~10,000 wafer starts/week), producing Panther Lake compute tiles and, in H1 2026, Clearwater Forest server chips; 18A yields are still ramping toward industry-standard levels (targeted early 2027), so part of Fab 52's capacity is currently held idle.",prompt1,1B-or-2000-jobs
86,2026-09-09T11:12:21Z,https://investors.micron.com/news-releases/news-release-details/micron-announces-investment-its-semiconductor-manufacturing,https://www.potomaclocal.com/2026/05/25/most-advanced-memory-chip-ever-made-in-usa-now-in-production-at-micron-manassas/,,"Micron Technology announced on Aug 29, 2018 a ~$3B expansion of its Manassas, Virginia DRAM/memory fab, adding ~1,100 direct jobs (state's largest private capital investment at the time). Most recent status (May 22, 2026): the Manassas fab began 1-alpha (1a) DRAM production - the most advanced memory made in the U.S. - now supporting ~3,100 direct jobs.",prompt1,1B-or-2000-jobs
87,2026-09-09T11:12:24Z,https://oci-global.com/news-stories/press-releases/oci-to-start-construction-of-new-world-scale-hydrogen-based-blue-ammonia-facility-in-texas-with-production-expected-in-q1-2025/,https://www.hydrocarbonprocessing.com/news/2026/03/oci-global-completes-handover-of-beaumont-new-ammonia-to-woodside/,,"OCI Global announced in Nov 2022 (construction start; groundbreaking Dec 2022) a world-scale ~1.1 million-t/yr hydrogen-based 'blue' ammonia plant with carbon capture (KBR/Linde technology) in Beaumont, Texas; the project was later valued at ~$2.35B in its Aug 2024 sale to Woodside Energy. Most recent status (Mar 25, 2026): the facility completed performance testing, is producing ammonia, and was formally handed over to Woodside.",prompt1,1B-or-2000-jobs
88,2026-09-09T11:12:28Z,https://investor.gm.com/news-releases/news-release-details/general-motors-and-samsung-sdi-plan-invest-more-3-billion-expand/,https://www.electrive.com/2026/08/11/gm-exits-samsung-sdi-battery-cell-joint-venture/,,"General Motors and Samsung SDI announced on Apr 25, 2023 a more-than-$3B (later ~$3.5B) joint-venture EV battery cell plant, subsequently sited in New Carlisle, Indiana (680 acres; ~1,600 direct jobs; ~27-36 GWh). Most recent status (Aug 11, 2026): Samsung SDI acquired GM's ~50% stake to take full ownership, with mass production targeted for 2027 (delayed from 2026) and the plant pivoting toward energy-storage-system cells amid slower EV demand.",prompt1,1B-or-2000-jobs
89,2026-09-09T11:12:31Z,https://investors.albemarle.com/news-and-events/news/news-details/2023/Albemarle-Corporation-Announces-New-U.S.-Lithium-Mega-Flex-Processing-Facility-in-South-Carolina/default.aspx,https://scdailygazette.com/2024/03/18/major-electric-vehicle-lithium-project-paused-other-sc-battery-recycling-investments-continue/,,"Albemarle announced on Mar 22, 2023 a ~$1.3B 'Mega-Flex' lithium hydroxide processing plant (~50,000 t/yr battery-grade lithium hydroxide, expandable to 100,000 t/yr; ~300 direct jobs) near Richburg, Chester County, South Carolina. Most recent credible status (Mar 18, 2024): Albemarle paused the project, deferring the planned 2024 groundbreaking amid a lithium-price collapse; no credible source confirms a restart since, so this Mar-2024 pause is the latest verified status.",prompt1,1B-or-2000-jobs
90,2026-09-09T11:23:44Z,https://ir.freyrbattery.com/ir-news/press-releases/news-details/2022/FREYR-Battery-Announces-Plans-for-U.S.-Gigafactory-in-Georgia/default.aspx,https://www.ess-news.com/2025/02/10/freyr-cancels-2-6-billion-gigafactory-in-georgia-sells-site/,,"FREYR Battery announced 'Giga America,' a greenfield lithium-ion battery cell gigafactory in Coweta County (Newnan), Georgia, on Nov 11, 2022 (~$1.7B initial first phase, up to ~$2.6B total by 2029, ~720 direct jobs). Most recent status (Feb 2025, latest found): FREYR, since rebranded T1 Energy, cancelled the project and sold the 368-acre site for $50M, pivoting to solar; the plant was never built.",prompt1,1B-or-2000-jobs
91,2026-09-09T11:24:22Z,https://www.businesswire.com/news/home/20240815622233/en/Natron-Energy-Announces-Plans-for-$1.4-Billion-Giga-Scale-Sodium-Ion-Battery-Manufacturing-Facility-in-North-Carolina,https://www.wral.com/story/battery-maker-natron-closes-shop-killing-plans-for-1-000-jobs-in-north-carolina/22144342/,https://governor.nc.gov/news/press-releases/2024/08/15/governor-cooper-announces-1000-new-jobs-edgecombe-county-natron-energy-selects-kingsboro-megasite,"Natron Energy announced on Aug 15, 2024 a ~$1.4B greenfield giga-scale sodium-ion battery manufacturing facility (24 GWh) at the Kingsboro Megasite in Edgecombe County, North Carolina (1,000+ direct jobs). Most recent status (Sept 2025, latest found): Natron Energy ceased all operations on Sept 3, 2025 after failing to raise sufficient funding, cancelling the North Carolina gigafactory before construction.",prompt1,1B-or-2000-jobs
92,2026-09-09T11:24:51Z,https://www.prnewswire.com/news-releases/american-battery-factory-selects-tucson-arizona-as-site-for-its-first-battery-cell-gigafactory-in-united-states-301696158.html,https://currentcells.com/article/american-battery-factory-45gwh-offtake-arizona-lfp-2026/,https://www.azcommerce.com/news-events/news/2023/10/american-battery-factory-breaks-ground-on-largest-us-lithium-iron-phosphate-battery-cell-gigafactory-in-tucson/,"American Battery Factory announced on Dec 6, 2022 its first U.S. lithium iron phosphate (LFP) battery cell gigafactory (~$1.2B capital investment, ~2M sq ft) in Tucson (Pima County), Arizona, and broke ground in Oct 2023. Most recent status (March 2026, latest found): ABF secured 4.5+ GWh of binding offtake and was finalizing plant financing, with production now slated to begin in late 2027 (delayed from the initial 2025 first-phase target).",prompt1,1B-or-2000-jobs
93,2026-09-09T11:29:21Z,https://inside.lgensol.com/en/2022/01/gm-and-lg-energy-solution-investing-2-6-billion-to-build-3rd-ultium-cells-manufacturing-plant-in-lansing/,https://news.lgensol.com/company-news/press-releases/5163/,,"Ultium Cells (GM-LG Energy Solution JV) announced on Jan 26, 2022 a ~$2.6B lithium-ion EV battery cell plant (its third U.S. plant, ~2.8M sq ft, ~1,700 jobs at full operation) in Delta Township near Lansing, Michigan. GM exited its stake in 2024; LG Energy Solution announced the start of production (LFP energy-storage and NMC EV cells; ~900 employees, targeting 35+ GWh) on Aug 18, 2026 -- the most recent status.",prompt1,1B-or-2000-jobs
94,2026-09-09T11:32:46Z,https://www.intc.com/news-events/press-releases/detail/1464/intel-to-invest-3-5-billion-to-expand-new-mexico,https://www.intc.com/news-events/press-releases/detail/1670/intel-opens-fab-9-in-new-mexico,,"Intel announced on May 3, 2021 a ~$3.5B expansion of its Rio Rancho, New Mexico campus (Fab 9) to manufacture advanced semiconductor packaging, including its Foveros 3D packaging technology (~700 direct high-tech jobs). Most recent status: Intel opened Fab 9 on Jan 24, 2024, described as its first co-located operational site for mass production of Foveros 3D advanced packaging (Fab 9 packaging + Fab 11X). Distinct facility from Intel's Arizona and Ohio fabs.",prompt1,1B-or-2000-jobs
95,2026-09-09T11:35:56Z,https://newkentuckyhome.ky.gov/Newsroom/NewsPage/20240206_ToyotaBEV,https://electrek.co/2026/09/02/toyota-delaying-3-row-highlander-electric-suv-again/,,"Toyota announced on Feb 6, 2024 a ~$1.3B investment at its Georgetown, Kentucky (TMMK) plant to assemble an all-new three-row battery-electric SUV (Highlander EV) and add a battery-pack assembly line -- its first U.S.-assembled BEV. Most recent status (Electrek, Sept 3, 2026): production had not yet started, delayed to January 2027 at the earliest.",prompt1,1B-or-2000-jobs
96,2026-09-09T11:39:30Z,https://www.sccommerce.com/news/bmw-investing-17-billion-expand-sc-manufacturing-capacity-and-footprint,https://www.press.bmwgroup.com/global/article/detail/T0458864EN/bmw-group-completes-1-7-billion-u-s-investment-and-premieres-new-bmw-x5-at-%E2%80%9Chome-of-x%E2%80%9D-event-in-spartanburg-sc?language=en,,"BMW Group announced on Oct 19, 2022 a $1.7B South Carolina EV investment, of which ~$1B is to prepare its existing Plant Spartanburg to build fully electric vehicles (a separate $700M high-voltage battery-assembly plant is planned in Woodruff, SC). Anchored on the ~$1B Plant Spartanburg EV expansion. Most recent status (BMW Group press release, June 30, 2026): the $1.7B investment is complete and assembly of the fully electric iX5 -- the first all-electric BMW built in the U.S. -- is scheduled to begin at Plant Spartanburg before the end of 2026.",prompt1,1B-or-2000-jobs
97,2026-09-09T11:44:34Z,https://longviewusa.com/about/news-updates/eastman-announces-plans-for-molecular-recycling-facility-in-longview-texas,https://news-journal.com/2026/04/09/moran-says-loss-of-375m-grant-for-eastman-project-devastating-hopes-it-will-be-restored/,,"Eastman announced on March 25, 2024 a ~$1.2-1.3B second U.S. molecular recycling (methanolysis) facility in Longview, Texas (~110,000 t/yr of hard-to-recycle plastic, ~200 direct jobs; clears the floor on capital). As of the most recent reporting (April 9, 2026) the project is on hold/under review after the DOE revoked a $375M grant in May 2025; Eastman is reassessing scope, timing and location.",prompt1,1B-or-2000-jobs
98,2026-09-09T11:49:15Z,https://www.americanprogress.org/article/arizona-koreplex-battery-manufacturing-plant/,https://www.manufacturingdive.com/news/kore-power-nixes-plans-for-1-25-billion-battery-cell-plant-buckeye-arizona/739430/,,"KORE Power announced its KOREPlex lithium-ion battery cell gigafactory in Buckeye, Arizona (~2M sq ft, ~12 GWh/yr, ~$1.25B investment and 3,000+ permanent jobs; 214-acre site purchased April 2022, construction started 2022). As of the most recent credible reporting (Feb 6, 2025) the project was cancelled/shelved: KORE said it 'will not move forward at this time,' the site was listed for sale, the founder/CEO stepped down, a contractor filed a ~$10.4M lien, and the promised $850M DOE loan never closed.",prompt1,1B-or-2000-jobs
99,2026-09-09T11:53:30Z,https://corporate.exxonmobil.com/news/news-releases/2023/0130_exxonmobil-awards-feed-for-worlds-largest-low-carbon-hydrogen-facility,https://www.canarymedia.com/articles/hydrogen/exxon-halts-massive-texas-low-carbon-hydrogen-facility,,"ExxonMobil announced (FEED awarded Jan 30, 2023) a world-scale low-carbon 'blue' hydrogen, ammonia and carbon-capture facility at its Baytown, Texas complex: ~1 billion cubic feet/day of hydrogen with >98% CO2 capture (~7 Mt/yr) plus low-carbon ammonia, estimated ~$7B, startup targeted 2027-2029. As of the most recent reporting (Dec 1, 2025) ExxonMobil has paused/scrapped the project, citing an inability to secure offtake customers and the withdrawal of federal (DOE) support in spring 2025.",prompt1,1B-or-2000-jobs
100,2026-09-09T11:56:29Z,https://www.sec.gov/Archives/edgar/data/1725964/000119312522154155/d265331dex991.htm,https://www.theglobeandmail.com/business/article-nutrien-says-it-is-no-longer-pursuing-clean-ammonia-project-in/,,"Nutrien announced on May 18, 2022 an ~$2B clean ('blue') ammonia manufacturing facility at Geismar, Louisiana (1.2 million tonnes/yr, billed as the world's largest, with >=90% CO2 capture of ~1.8 Mt/yr); FID was expected in 2023, construction in 2024 and full production by 2027. As of the most recent reporting (June 12, 2024) Nutrien formally cancelled the project (after halting work indefinitely in 2023), citing rising costs and uncertain clean-ammonia demand while refocusing on its core agriculture business.",prompt1,1B-or-2000-jobs
101,2026-09-09T12:00:10Z,https://www.prnewswire.com/news-releases/enel-selects-oklahoma-as-site-for-planned-solar-pv-cell--panel-manufacturing-facility-301830698.html,https://www.okenergytoday.com/2024/11/enels-1-billion-oklahoma-solar-plant-deal-up-in-the-air/,,"Enel North America, through affiliate 3Sun USA, announced on May 22, 2023 a >$1B solar PV cell-and-module gigafactory at the Tulsa Port of Inola, Oklahoma: ~3 GW/yr of heterojunction (HJT) cells and panels in a 2M+ sq ft plant, ~1,000 direct permanent jobs by 2025 (scalable to 6 GW and ~900 more jobs). Most-recent-status note: the freshest credible reporting I could locate is Oklahoma Energy Today (Nov 19, 2024), which reports the project on hold - work stalled in spring 2024 and Enel's new CEO said it would proceed only if a U.S. investor took a majority stake; I could not find any 2025-2026 update, so this on-hold status is as of late 2024.",prompt1,1B-or-2000-jobs
102,2026-09-09T12:08:45Z,https://www.gene.com/media/press-releases/15059/2025-05-12/roche-and-genentech-announce-new-north-c,https://www.pharmamanufacturing.com/industry-news/news/55399524/genentech-marks-topping-out-of-2b-nc-biomanufacturing-facility,,"Genentech (Roche) announced on May 12, 2025 a new drug-substance biologics manufacturing facility (~700,000 sq ft; next-generation obesity/metabolic medicines) in Holly Springs, Wake County, North Carolina, its first East Coast plant; the investment was later expanded to ~$2B (Jan 2026). This is a distinct site from the Amgen and Fujifilm Diosynth facilities in the same town. Most recent status: topped out (structural framework complete) on Aug 18, 2026, with completion expected in 2029.",prompt1,1B-or-2000-jobs
103,2026-09-09T12:08:51Z,https://boeing.mediaroom.com/2025-11-07-Boeing-South-Carolina-Breaks-Ground-on-787-Site-Expansion,https://www.postandcourier.com/business/aerospace/boeing-sc-north-charleston-787-dreamliner-kelly-ortberg/article_685d3eac-b4f8-4624-b77f-73d0e333aab0.html,,"Boeing announced (late 2024) and broke ground on Nov 7, 2025 on a more-than-$1B expansion of its North Charleston, South Carolina 787 Dreamliner campus, a new ~1.2M-sq-ft final assembly building (~1,000 new direct jobs) to raise 787 output to 10 aircraft/month. Most recent status: under construction; steel erection on the new final assembly building began Apr 2026 and vertical construction was progressing as of mid-2026.",prompt1,1B-or-2000-jobs
104,2026-09-09T12:08:59Z,https://www.forbes.com/sites/alanohnsman/2023/01/24/tesla-pouring-36-billion-into-nevada-plant-for-ev-battery-semi-production/,https://electrek.co/2026/04/29/tesla-semi-first-truck-high-volume-production-line/,,"Tesla announced on Jan 23, 2023 a ~$3.6B expansion of Gigafactory Nevada in Storey County (Sparks), Nevada, adding two new plants: a 100 GWh 4680 battery cell factory and its first high-volume Tesla Semi factory (~4M sq ft added, ~3,000 new direct jobs). Most recent status: Tesla Semi high-volume production began in Nevada, with the first truck reported off the high-volume line on Apr 29, 2026; 4680 cells are produced on-site in the same complex.",prompt1,1B-or-2000-jobs
105,2026-09-09T12:09:04Z,https://www.opportunitylouisiana.gov/news/lake-charles-methanol-announces-plan-for-new-3-2-billion-manufacturing-plant-in-southwest-louisiana,https://www.icis.com/explore/resources/news/2025/11/13/11155109/lake-charles-methanol-ii-awards-feed-fid-expected-in-q2-2026/,,"Lake Charles Methanol II announced in Feb 2024 a ~$3.24B greenfield low-carbon ('blue') methanol plant (~3.6M tonnes/yr) at the Port of Lake Charles, Louisiana. Most recent status (Nov 2025): still pre-construction, FEED contract awarded to Zachry Group and permitting complete, with the final investment decision now expected Q2 2026 and construction start targeted Q4 2026 (the FID was originally slated for mid-2024).",prompt1,1B-or-2000-jobs
106,2026-09-09T12:09:12Z,https://www.manufacturingdive.com/news/gotion-2-billion-ev-lithium-battery-plant-manteno-illinois/693223/,https://www.shawlocal.com/daily-journal/2025/11/18/gotion-gives-updates-on-manteno-plant/,,"Gotion Inc. announced in Sept 2023 a ~$2B lithium-ion battery manufacturing plant (LFP cells/packs; ~2,600 projected direct jobs) in Manteno, Kankakee County, Illinois, a different site from its Green Charter Township, Michigan facility. Most recent status (Nov 2025): tracking well below the announced plan, ~300 employees (target 450 by end-2025, 1,400 in 2026), running five assembly lines in a converted 1.5M-sq-ft former Kmart warehouse producing commercial/residential energy-storage units.",prompt1,1B-or-2000-jobs
107,2026-09-09T12:14:43Z,https://www.manufacturingdive.com/news/stellanitis-commits-reopening-belvidere-assembly-uaw-build-new-truck-2027/738187/,https://www.rockfordnewsfirst.com/2026/08/14/work-underway-reopen-belvidere-assembly-plant-stellantis-outlines-production-timeline/,,"Stellantis committed (as part of its late-2023 UAW agreement) to reopen its idled Belvidere, Illinois auto assembly plant to build a new mid-size pickup/next-gen Jeep Cherokee, a >$600M (later raised to ~$800M) investment restoring roughly 3,300 jobs. As of the most recent update (Aug 14, 2026), retooling work is underway but pilot production has slipped to first-half 2028 and retail production to second-half 2029.",prompt1,1B-or-2000-jobs
108,2026-09-09T12:15:31Z,https://communityimpact.com/top-stories/2019/04/18/texas-instruments-commits-to-3-1-billion-north-richardson-expansion-project/,https://www.ti.com/about-ti/manufacturing/richardson.html,,"Texas Instruments announced on Apr 18, 2019 a ~$3.1B second 300mm analog/embedded semiconductor wafer fab (RFAB2, ~488 direct jobs) in Richardson, Texas. RFAB2 began initial production on Sept 29, 2022; per TI's most recent facility page, both Richardson fabs (RFAB1 and RFAB2) are now in production and ramping toward full volume (this is the freshest status located).",prompt1,1B-or-2000-jobs
109,2026-09-09T12:16:33Z,https://www.clevelandcliffs.com/news/news-releases/detail/629/cleveland-cliffs-selected-to-receive-575-million-in-us,https://ohiocapitaljournal.com/2026/03/27/whats-next-for-ohios-former-green-steel-project-more-coal-it-seems/,,"Cleveland-Cliffs announced on Mar 25, 2024 a ~$1.6B project (including a ~$500M U.S. DOE grant) to replace the coal blast furnace at its Middletown Works in Middletown, Ohio with a hydrogen-ready ~2.5 Mtpa Direct Reduced Iron plant plus two electric melting furnaces (near-zero-emissions 'green steel'). Most recent status (Mar 27, 2026 reporting): Cliffs abandoned the hydrogen/DRI plan and, per a late-Feb 2026 Ohio EPA air-permit filing, now intends to refurbish the existing coal blast furnace and add a waste-gas cogeneration plant; the DOE grant reportedly remains intact but its revised use is unresolved.",prompt1,1B-or-2000-jobs
110,2026-09-09T12:19:51Z,https://gov-pritzker-newsroom.prezly.com/gov-pritzker-and-rivian-announce-15-billion-investment-in-normal-facility,https://www.25newsnow.com/2026/05/19/rivian-ramps-up-r2-production-normal-hiring-accelerates/,,"Rivian and the State of Illinois announced on May 2, 2024 a ~$1.5B expansion of Rivian's existing Normal, Illinois EV assembly plant to add production of its R2 SUV, raising site capacity to ~215,000 units/yr and creating 550+ new full-time jobs. Most recent status (May 19, 2026): the first R2 rolled off the Normal line in April 2026 and production is ramping with accelerated hiring toward a full R2 run rate of up to ~155,000 units/yr.",prompt1,1B-or-2000-jobs
111,2026-09-09T12:20:52Z,https://lubbockeda.org/the-global-leader-in-mozzarella-cheese-production-announces-selection-of-lubbock-awarding-lubbocks-largest-private-investment-to-date/,https://www.kcbd.com/2025/01/15/leprino-foods-world-leader-production-mozzarella-cheese-celebrates-opening-lubbock/,,"Leprino Foods announced in 2022 an ~$1 billion greenfield 850,000-sq-ft mozzarella cheese and dairy-nutrition manufacturing plant in East Lubbock, Texas (described by Lubbock EDA as the city's largest-ever private investment; ~600 full-time jobs at full build). Most recent verifiable status (Jan 2025): the plant opened its first phase and began production, initially staffing ~300, with a second phase slated to bring total employment to ~600 by 2026 — no credible update more recent than early 2025 was located.",prompt1,1B-or-2000-jobs
112,2026-09-09T12:24:24Z,https://www.sccommerce.com/news/redwood-materials-establishing-operations-berkeley-county-largest-economic-development,https://www.redwoodmaterials.com/news/redwood-begins-critical-materials-recovery-in-south-carolina/,,"Redwood Materials announced on Dec 14-15, 2022 a ~$3.5B battery-materials campus (anode/cathode component manufacturing plus recycling; ~1,500 direct jobs; ~100 GWh/yr capacity) at Camp Hall Commerce Park in Berkeley County (Ridgeville), South Carolina - a distinct site from its Nevada campus. Clears the floor on capital. Most recent status (Redwood release, Nov 6, 2025, read via browser UA after a 403): first operations are online at the SC campus, adding an initial 20,000 metric tons/yr of critical-materials recovery/production; buildout is phased over the next decade.",prompt1,1B-or-2000-jobs
113,2026-09-09T12:28:46Z,https://news.lgensol.com/company-news/supplementary-stories/681/,https://cleantechnica.com/2025/06/28/lg-energy-solution-opens-new-lfp-battery-cell-lines-in-michigan-to-support-energy-storage-as-demand-cools-from-ev-manufactures/,https://www.industryweek.com/supply-chain/article/21236916/lg-energy-solution-to-expand-michigan-battery-plant-create-1200-jobs,"LG Energy Solution announced on Mar 22, 2022 a ~$1.7B major expansion of its lithium-ion EV battery plant in Holland, Michigan (~1,200 new direct jobs; capacity from 5 GWh toward ~25 GWh) - a distinct site from LGES's Queen Creek AZ, Clarksville/Montgomery TN and Ultium plants. Clears the floor on capital. Most recent status (CleanTechnica, Jun 28, 2025; corroborated by WardsAuto/Canary Media June 2025): the Holland plant pivoted toward LFP cells for grid/ESS storage as EV demand cooled and began LFP production in May 2025 (16.5 GWh ESS lines, two of three lines operating), while also onshoring NMC cells for the Ford Mustang Mach-E.",prompt1,1B-or-2000-jobs
114,2026-09-09T12:35:22Z,https://www.opportunitylouisiana.gov/news/energy-start-up-proposes-7-5-billion-investment-in-ascension-parish,https://lailluminator.com/2026/02/10/ammonia-louisiana/,,"Clean Hydrogen Works (with partners Denbury, Hafnia, Mitsui O.S.K. Lines and ExxonMobil) proposed in 2022 the ~$7.5B Ascension Clean Energy (ACE) project, a greenfield world-scale low-carbon 'blue' ammonia complex (up to ~7.1-7.2M tonnes/yr with carbon capture; ~350 direct jobs) at the RiverPlex MegaPark near Donaldsonville, Ascension Parish, Louisiana - distinct from the listed Air Products, CF Industries Blue Point, Nutrien and Methanex Louisiana projects. Clears the floor on capital. Most recent status (Louisiana Illuminator, Feb 10, 2026, read via browser UA after a 403): the plant remains a proposed, pre-construction project awaiting a final investment decision (FID expected ~early 2026, construction to start thereafter); no commercial-scale blue ammonia plants are yet operating.",prompt1,1B-or-2000-jobs
